,ActualElapsedTime,AirTime,ArrDelay,ArrTime,CRSArrTime,CRSDepTime,CRSElapsedTime,CancellationCode,Cancelled,CarrierDelay,DayOfWeek,DayofMonth,DepDelay,DepTime,Dest,Distance,Diverted,FlightNum,LateAircraftDelay,Month,NASDelay,Origin,SecurityDelay,TailNum,TaxiIn,TaxiOut,UniqueCarrier,WeatherDelay,Year,LateArrival
2697,60.0,43.0,-14.0,2311.0,2325,2215,70.0,NA,0,NA,2,27,-4,2211.0,IND,231.0,0,485,NA,1,NA,DTW,NA,N784NC,6,11,NW,NA,1998,False
2698,61.0,38.0,16.0,1746.0,1730,1635,55.0,,0,5,4,9,10,1645.0,FLL,197.0,0,1004,5,12,6,TPA,0,N387SW,4,19,WN,0,2004,True
2699,97.0,,5.0,1550.0,1545,1414,91.0,NA,0,NA,7,14,-1,1413.0,ORD,557.0,0,1262,NA,2,NA,FAR,NA,NA,NA,NA,AA,NA,1993,True
2700,144.0,,5.0,1335.0,1330,1210,140.0,NA,0,NA,2,26,1,1211.0,DEN,861.0,0,676,NA,10,NA,IAH,NA,NA,NA,NA,CO,NA,1993,True
2701,82.0,68.0,-4.0,1753.0,1757,1524,93.0,,0,0,1,13,7,1531.0,TUL,541.0,0,6764,0,6,0,DEN,0,N927SW,6,8,OO,0,2005,False
2702,94.0,,12.0,908.0,856,735,81.0,NA,0,NA,7,5,-1,734.0,PIT,406.0,0,1217,NA,9,NA,BDL,NA,NA,NA,NA,US,NA,1993,True
2703,92.0,77.0,9.0,927.0,918,650,88.0,NA,0,NA,3,24,5,655.0,ATL,449.0,0,945,NA,5,NA,BTR,NA,N512DA,6,9,DL,NA,1995,True
2704,160.0,,-11.0,1131.0,1142,750,172.0,NA,0,NA,1,7,1,751.0,MIA,1197.0,0,394,NA,6,NA,ORD,NA,NA,NA,NA,UA,NA,1993,False
2705,100.0,,2.0,1127.0,1125,845,100.0,NA,0,NA,1,28,2,847.0,SLC,630.0,0,1628,NA,9,NA,PDX,NA,NA,NA,NA,DL,NA,1992,True
2706,158.0,,-22.0,2314.0,2336,1837,179.0,NA,0,NA,7,11,-1,1836.0,CMH,1155.0,0,1280,NA,4,NA,DEN,NA,NA,NA,NA,UA,NA,1993,False
2707,109.0,85.0,18.0,1243.0,1225,1140,105.0,NA,0,NA,6,1,14,1154.0,LAX,590.0,0,1579,NA,7,NA,SLC,NA,N714DA,7,17,DL,NA,1995,True
2708,55.0,,0.0,1623.0,1623,1630,53.0,NA,0,NA,6,21,-2,1628.0,IND,182.0,0,29,NA,4,NA,CMH,NA,NA,NA,NA,US,NA,1990,False
2709,44.0,31.0,106.0,2357.0,2211,2120,51.0,NA,0,NA,1,30,113,2313.0,RNO,192.0,0,2742,NA,9,NA,SFO,NA,N927UA,4,9,UA,NA,1996,True
2710,84.0,72.0,-6.0,1234.0,1240,1110,90.0,NA,0,NA,7,13,0,1110.0,SDF,495.0,0,861,NA,10,NA,BWI,NA,N506,4,8,WN,NA,1996,False
2711,185.0,154.0,3.0,2202.0,2159,1959,180.0,NA,0,NA,2,22,-2,1957.0,STL,1068.0,0,609,NA,5,NA,MIA,NA,N9628�,8,23,TW,NA,2001,True
2712,161.0,135.0,48.0,1632.0,1544,1315,149.0,NA,0,NA,5,28,36,1351.0,MCO,861.0,0,987,NA,12,NA,PHL,NA,N406��,9,17,US,NA,2001,True
2713,133.0,51.0,49.0,2138.0,2049,1930,79.0,NA,0,NA,2,23,-5,1925.0,STL,351.0,0,395,NA,10,NA,TUL,NA,N406��,4,78,TW,NA,2001,True
2714,61.0,,1.0,1944.0,1943,1740,63.0,NA,0,NA,4,30,3,1743.0,CLT,333.0,0,1140,NA,1,NA,HSV,NA,NA,NA,NA,US,NA,1992,True
2715,185.0,168.0,-17.0,1346.0,1403,850,193.0,,0,NA,7,10,-9,841.0,MSP,1426.0,0,218,NA,2,NA,PDX,NA,N589NW,4,13,NW,NA,2008,False
2716,75.0,65.0,-25.0,900.0,925,750,95.0,,0,0,6,26,-5,745.0,SGF,438.0,0,6999,0,8,0,ORD,0,N948SW,4,6,OO,0,2006,False
2717,29.0,14.0,2.0,2332.0,2330,2300,30.0,NA,0,NA,5,18,3,2303.0,PBI,42.0,0,368,NA,8,NA,FLL,NA,N9307R,3,12,TW,NA,1995,True
2718,106.0,82.0,9.0,1951.0,1942,1752,110.0,,0,0,5,7,13,1805.0,FLL,581.0,0,1488,0,1,0,ATL,0,N845MH,5,19,DL,0,2005,True
2719,69.0,,4.0,912.0,908,805,63.0,NA,0,NA,4,9,-2,803.0,SJC,296.0,0,2443,NA,11,NA,BUR,NA,NA,NA,NA,US,NA,1989,True
2720,89.0,79.0,-14.0,1726.0,1740,1700,100.0,NA,0,NA,5,30,-3,1657.0,MEM,512.0,0,833,NA,6,NA,CLT,NA,N477AU,4,6,US,NA,1995,False
2721,113.0,93.0,5.0,2050.0,2045,1855,110.0,NA,0,NA,4,27,2,1857.0,BDL,644.0,0,1434,NA,5,NA,CLT,NA,N784AU,5,15,US,NA,1999,True
2722,40.0,27.0,-9.0,1119.0,1128,1045,43.0,,0,0,7,14,-6,1039.0,KOA,163.0,0,138,0,5,0,HNL,0,N479HA,5,8,HA,0,2006,False
2723,88.0,66.0,4.0,718.0,714,555,79.0,,0,0,1,9,-5,550.0,SFO,250.0,0,5684,0,7,0,ACV,0,N227SW,4,18,OO,0,2007,True
2724,107.0,82.0,4.0,1150.0,1146,1005,101.0,,0,0,1,21,-2,1003.0,ELP,563.0,0,6695,0,5,0,DEN,0,N986SW,5,20,OO,0,2007,True
2725,153.0,124.0,19.0,2205.0,2146,2020,146.0,NA,0,NA,7,16,12,2032.0,MCI,773.0,0,1432,NA,3,NA,PIT,NA,N251AU,2,27,US,NA,1997,True
2726,317.0,284.0,-12.0,2117.0,2129,1405,324.0,,0,0,7,6,-5,1400.0,LAX,2556.0,0,52,0,11,0,HNL,0,N674UA,11,22,UA,0,2005,False
2727,214.0,195.0,-10.0,619.0,629,45,224.0,,0,0,5,13,0,45.0,IAH,1628.0,0,284,0,4,0,OAK,0,N69333,7,12,CO,0,2007,False
2728,348.0,329.0,48.0,1236.0,1148,835,373.0,NA,0,NA,4,5,73,948.0,LAX,2611.0,0,171,NA,9,NA,BOS,NA,N617UA,4,15,UA,NA,2002,True
2729,66.0,46.0,-14.0,2044.0,2058,1838,80.0,NA,0,NA,6,29,0,1838.0,CVG,307.0,0,404,NA,8,NA,STL,NA,N971Z,7,13,TW,NA,1998,False
2730,146.0,127.0,-1.0,1241.0,1242,1013,149.0,,0,0,7,12,2,1015.0,MIA,920.0,0,1549,0,9,0,DCA,0,N506AA,7,12,AA,0,2004,False
2731,221.0,202.0,-2.0,529.0,531,2245,226.0,NA,0,NA,7,13,3,2248.0,DTW,1750.0,0,1530,NA,4,NA,LAS,NA,N547US,3,16,NW,NA,1997,False
2732,82.0,,-6.0,2107.0,2113,1945,88.0,NA,0,NA,7,1,0,1945.0,CMH,446.0,0,674,NA,5,NA,ATL,NA,NA,NA,NA,EA,NA,1988,False
2733,75.0,,-3.0,1113.0,1116,1000,76.0,NA,0,NA,7,18,-2,958.0,IAD,321.0,0,1043,NA,7,NA,CLT,NA,NA,NA,NA,US,NA,1993,False
2734,77.0,,-22.0,2059.0,2121,2041,100.0,NA,0,NA,6,16,1,2042.0,ORD,316.0,0,673,NA,6,NA,CLE,NA,NA,NA,NA,AA,NA,1990,False
2735,75.0,,0.0,2225.0,2225,2010,75.0,NA,0,NA,7,20,0,2010.0,ABQ,487.0,0,978,NA,6,NA,LAS,NA,NA,NA,NA,WN,NA,1993,False
2736,242.0,216.0,4.0,602.0,558,2359,239.0,,0,0,5,11,1,2400.0,ORD,1846.0,0,138,0,8,0,SFO,0,N418UA,9,17,UA,0,2006,True
2737,146.0,123.0,29.0,1325.0,1256,1110,166.0,,0,1,1,23,49,1159.0,MEM,963.0,0,633,28,7,0,LGA,0,N363NB,6,17,NW,0,2007,True
2738,70.0,46.0,0.0,1405.0,1405,1305,60.0,,0,0,1,5,-10,1255.0,CVG,214.0,0,4959,0,2,0,CAK,0,N914CA,3,21,OH,0,2007,False
2739,73.0,48.0,-5.0,1222.0,1227,1012,75.0,NA,0,NA,3,17,-3,1009.0,CLE,316.0,0,4383,NA,10,NA,ORD,NA,-N602M,10,15,MQ,NA,2001,False
2740,101.0,72.0,3.0,1825.0,1822,1539,103.0,NA,0,NA,5,16,5,1544.0,DFW,551.0,0,1822,NA,3,NA,ELP,NA,N481A1,18,11,AA,NA,2001,True
2741,158.0,123.0,-1.0,1434.0,1435,1105,150.0,NA,0,NA,6,12,-9,1056.0,CMH,986.0,0,692,NA,1,NA,IAH,NA,N69602,5,30,CO,NA,2002,False
2742,98.0,84.0,-15.0,1616.0,1631,1432,119.0,NA,0,NA,1,25,6,1438.0,SEA,679.0,0,2118,NA,6,NA,SFO,NA,N379�1,3,11,UA,NA,2001,False
2743,79.0,61.0,-14.0,1617.0,1631,1500,91.0,NA,0,NA,7,18,-2,1458.0,MSP,334.0,0,117,NA,6,NA,ORD,NA,N344NW,4,14,NW,NA,2000,False
2744,79.0,66.0,-15.0,2059.0,2114,1837,97.0,NA,0,NA,6,1,3,1840.0,ATL,483.0,0,316,NA,9,NA,STL,NA,N960��,4,9,TW,NA,2001,False
2745,119.0,91.0,-10.0,1414.0,1424,1225,119.0,,0,0,2,31,-10,1215.0,DTW,594.0,0,1727,0,10,0,ATL,0,N786NC,9,19,NW,0,2006,False
2746,181.0,,30.0,1703.0,1633,1542,171.0,NA,0,NA,4,8,20,1602.0,DEN,1123.0,0,645,NA,10,NA,DTW,NA,NA,NA,NA,UA,NA,1987,True
2747,61.0,,1.0,1300.0,1259,1200,59.0,NA,0,NA,1,6,-1,1159.0,DCA,296.0,0,890,NA,12,NA,BUF,NA,NA,NA,NA,US,NA,1993,True
2748,40.0,22.0,-14.0,751.0,805,720,45.0,,0,NA,3,17,-9,711.0,CVG,116.0,0,1743,NA,9,NA,CMH,NA,N3749D,5,13,DL,NA,2008,False
2749,61.0,43.0,1.0,1157.0,1156,1055,61.0,NA,0,NA,2,11,1,1056.0,CVG,229.0,0,2023,NA,6,NA,DTW,NA,N986DL,5,13,DL,NA,1996,True
2750,161.0,130.0,5.0,756.0,751,615,156.0,NA,0,NA,5,7,0,615.0,SFO,967.0,0,1279,NA,3,NA,DEN,NA,N511UA,13,18,UA,NA,1997,True
2751,,,,,1640,1515,85.0,NA,1,NA,2,15,NA,,PIT,375.0,0,317,NA,11,NA,ISP,NA,NA,NA,NA,US,NA,1994,
2752,173.0,149.0,17.0,1516.0,1459,1225,154.0,,0,0,2,28,-2,1223.0,PIT,952.0,0,1466,0,2,17,PBI,0,N406US,4,20,US,0,2006,True
2753,46.0,35.0,-4.0,716.0,720,630,50.0,NA,0,NA,3,18,0,630.0,DAL,189.0,0,220,NA,10,NA,AUS,NA,N399,1,10,WN,NA,2000,False
2754,75.0,49.0,-4.0,744.0,748,630,78.0,,0,0,3,21,-1,629.0,EWR,200.0,0,1117,0,2,0,BOS,0,N16618,7,19,CO,0,2007,False
2755,83.0,,8.0,823.0,815,700,75.0,NA,0,NA,6,9,0,700.0,TUL,453.0,0,294,NA,3,NA,HOU,NA,NA,NA,NA,WN,NA,1991,True
2756,187.0,71.0,97.0,52.0,2315,2135,100.0,,0,0,1,15,10,2145.0,OMA,583.0,0,1706,0,12,87,DFW,0,N508AA,6,110,AA,10,2008,True
2757,118.0,62.0,41.0,1704.0,1623,1450,93.0,,0,0,6,8,16,1506.0,ATL,306.0,0,930,0,1,41,GSO,0,N973DL,7,49,DL,0,2005,True
2758,140.0,125.0,22.0,1532.0,1510,1256,134.0,NA,0,NA,3,15,16,1312.0,FLL,932.0,0,1279,NA,2,NA,CVG,NA,N296WA,2,13,DL,NA,1995,True
2759,122.0,101.0,81.0,1917.0,1756,1700,116.0,NA,0,NA,3,1,75,1815.0,SJC,621.0,0,2887,NA,4,NA,PHX,NA,N183AW,5,16,HP,NA,1998,True
2760,382.0,341.0,68.0,2231.0,2123,1830,353.0,NA,0,NA,4,1,39,1909.0,SFO,2419.0,0,239,NA,5,NA,IAD,NA,N644UA,6,35,UA,NA,2003,True
2761,91.0,76.0,-8.0,2223.0,2231,2050,101.0,NA,0,NA,6,27,2,2052.0,OMA,538.0,0,301,NA,1,NA,MEM,NA,N9342@,2,13,NW,NA,2001,False
2762,246.0,228.0,-14.0,1751.0,1805,1045,260.0,NA,0,NA,3,4,0,1045.0,BWI,1999.0,0,146,NA,4,NA,PHX,NA,N747@@,3,15,WN,NA,2001,False
2763,292.0,258.0,29.0,1851.0,1822,1650,272.0,,0,9,6,12,9,1659.0,LAX,1900.0,0,1779,0,7,20,CVG,0,N704X,6,28,DL,0,2008,True
2764,103.0,82.0,-15.0,1042.0,1057,859,118.0,,0,0,1,26,0,859.0,MIA,595.0,0,2005,0,12,0,ATL,0,N3DGAA,4,17,AA,0,2005,False
2765,66.0,,12.0,1234.0,1222,1121,61.0,NA,0,NA,3,25,7,1128.0,OAJ,304.0,0,829,NA,11,NA,BWI,NA,NA,NA,NA,PI,NA,1987,True
2766,109.0,91.0,-18.0,1519.0,1537,1330,127.0,,0,0,7,31,0,1330.0,CHS,641.0,0,5389,0,10,0,LGA,0,N479CA,6,12,OH,0,2004,False
2767,51.0,,-18.0,720.0,738,630,68.0,NA,0,NA,5,26,-1,629.0,DFW,,0,859,NA,1,NA,TUL,NA,NA,NA,NA,DL,NA,1990,False
2768,80.0,,14.0,811.0,757,645,72.0,NA,0,NA,3,25,6,651.0,PHL,280.0,0,521,NA,11,NA,BOS,NA,NA,NA,NA,US,NA,1987,True
2769,135.0,101.0,-25.0,1515.0,1540,1205,155.0,,0,0,6,14,-5,1200.0,EWR,748.0,0,2122,0,4,0,BNA,0,N15983,22,12,XE,0,2007,False
2770,144.0,132.0,-15.0,1543.0,1558,1415,163.0,NA,0,NA,4,22,4,1419.0,MSP,906.0,0,737,NA,5,NA,ATL,NA,N785NC,5,7,NW,NA,1997,False
2771,162.0,86.0,61.0,2130.0,2029,1733,116.0,,0,0,6,23,15,1748.0,DCA,612.0,0,1730,15,7,46,ORD,0,N4WUAA,3,73,AA,0,2005,True
2772,314.0,,20.0,2241.0,2221,2015,306.0,NA,0,NA,1,18,12,2027.0,SEA,2125.0,0,599,NA,9,NA,PIT,NA,NA,NA,NA,US,NA,1989,True
2773,68.0,54.0,-16.0,1427.0,1443,1330,73.0,,0,0,6,7,-11,1319.0,EWR,116.0,0,2525,0,4,0,BDL,0,N14543,4,10,XE,0,2007,False
2774,58.0,,4.0,1052.0,1048,955,53.0,NA,0,NA,5,7,-1,954.0,CHS,168.0,0,1074,NA,2,NA,CLT,NA,NA,NA,NA,US,NA,1992,True
2775,74.0,52.0,-5.0,2044.0,2049,1830,79.0,NA,0,NA,1,15,0,1830.0,ATL,332.0,0,1262,NA,5,NA,MEM,NA,N527DA,9,13,DL,NA,2000,False
2776,179.0,161.0,-8.0,2012.0,2020,1515,185.0,NA,0,NA,3,27,-2,1513.0,IAH,1347.0,0,547,NA,9,NA,SNA,NA,N17614,9,9,CO,NA,1995,False
2777,57.0,32.0,-4.0,1255.0,1259,1201,58.0,,0,NA,6,22,-3,1158.0,CAK,133.0,0,3770,NA,3,NA,DTW,NA,85059E,8,17,9E,NA,2008,False
2778,68.0,49.0,-13.0,1932.0,1945,1830,75.0,,0,0,5,23,-6,1824.0,GJT,212.0,0,7079,0,2,0,DEN,0,N447YV,3,16,YV,0,2007,False
2779,56.0,34.0,-8.0,1146.0,1154,1057,57.0,NA,0,NA,2,1,-7,1050.0,ILE,130.0,0,3787,NA,1,NA,DFW,NA,-N244M,4,18,MQ,NA,2002,False
2780,136.0,,0.0,1000.0,1000,845,135.0,NA,0,NA,7,4,-1,844.0,SAT,874.0,0,1573,NA,7,NA,ATL,NA,NA,NA,NA,DL,NA,1993,False
2781,330.0,301.0,52.0,1248.0,1156,855,301.0,NA,0,NA,2,25,23,918.0,HNL,2398.0,0,67,NA,12,NA,SFO,NA,N181�1,12,17,UA,NA,2001,True
2782,180.0,77.0,79.0,1856.0,1737,1656,101.0,NA,0,NA,3,11,0,1656.0,ORD,473.0,0,1157,NA,9,NA,BUF,NA,N437AA,8,95,AA,NA,1996,True
2783,112.0,103.0,-13.0,1127.0,1140,1135,125.0,NA,0,NA,3,11,0,1135.0,LAS,775.0,0,866,NA,3,NA,LBB,NA,N396,4,5,WN,NA,1998,False
2784,222.0,,-7.0,1126.0,1133,945,228.0,NA,0,NA,4,7,-1,944.0,SFO,1499.0,0,346,NA,11,NA,MCI,NA,NA,NA,NA,US,NA,1991,False
2785,119.0,,0.0,1415.0,1415,1314,121.0,NA,0,NA,3,6,2,1316.0,ORD,647.0,0,1845,NA,7,NA,RDU,NA,NA,NA,NA,AA,NA,1994,False
2786,127.0,114.0,28.0,1503.0,1435,1225,130.0,,0,4,7,21,31,1256.0,PIT,834.0,0,340,24,11,0,MCO,0,N623AU,3,10,US,0,2004,True
2787,149.0,128.0,9.0,1226.0,1217,957,140.0,NA,0,NA,1,23,0,957.0,ORD,837.0,0,1676,NA,10,NA,MSY,NA,N591AA,9,12,AA,NA,2000,True
2788,130.0,94.0,14.0,2343.0,2329,2023,126.0,,0,0,3,16,10,2033.0,HPN,738.0,0,772,0,6,0,ORD,0,N2BFAA,4,32,AA,0,2004,True
2789,70.0,60.0,-5.0,1310.0,1315,1200,75.0,,0,0,7,21,0,1200.0,OKC,419.0,0,2461,0,8,0,HOU,0,N365,2,8,WN,0,2005,False
2790,247.0,,2.0,537.0,535,2230,245.0,NA,0,NA,2,23,0,2230.0,CVG,1964.0,0,786,NA,6,NA,SEA,NA,NA,NA,NA,DL,NA,1992,True
2791,45.0,29.0,-14.0,2138.0,2152,2058,54.0,NA,0,NA,6,18,-5,2053.0,GRB,174.0,0,4361,NA,5,NA,ORD,NA,N637MQ,3,13,MQ,NA,2002,False
2792,43.0,35.0,-13.0,1858.0,1911,1815,56.0,,0,0,5,7,0,1806.0,FAT,209.0,0,6909,0,11,0,LAX,0,N944SW,6,11,OO,0,2003,False
2793,131.0,96.0,2.0,1738.0,1736,1530,126.0,,0,0,4,8,-3,1527.0,ATL,594.0,0,469,0,11,0,DTW,0,N759NW,10,25,NW,0,2007,True
2794,220.0,,-16.0,1730.0,1746,1550,236.0,NA,0,NA,4,28,0,1550.0,SFO,1499.0,0,973,NA,6,NA,MCI,NA,NA,NA,NA,UA,NA,1990,False
2795,63.0,50.0,23.0,2208.0,2145,2045,60.0,,0,0,2,14,20,2105.0,OKC,313.0,0,993,20,9,3,MCI,0,N628SW,3,10,WN,0,2004,True
2796,330.0,302.0,14.0,1234.0,1220,900,320.0,NA,0,NA,5,8,4,904.0,HNL,2398.0,0,39,NA,11,NA,SFO,NA,N131AA,5,23,AA,NA,1996,True
2797,58.0,,20.0,2210.0,2150,2050,60.0,NA,0,NA,3,30,22,2112.0,LIT,296.0,0,756,NA,5,NA,STL,NA,NA,NA,NA,WN,NA,1990,True
2798,52.0,40.0,-16.0,2122.0,2138,2030,68.0,NA,0,NA,5,1,0,2030.0,DCA,214.0,0,1769,NA,1,NA,LGA,NA,N414DA,5,7,DL,NA,1999,False
2799,51.0,,-7.0,810.0,817,720,57.0,NA,0,NA,5,13,-1,719.0,BWI,212.0,0,961,NA,5,NA,BGM,NA,NA,NA,NA,PI,NA,1988,False
2800,81.0,52.0,-10.0,1513.0,1523,1355,88.0,NA,0,NA,6,22,-3,1352.0,VPS,369.0,0,1292,NA,8,NA,MEM,NA,N762NC,8,21,NW,NA,1998,False
2801,41.0,,4.0,1554.0,1550,1500,50.0,NA,0,NA,6,24,13,1513.0,SAT,192.0,0,721,NA,4,NA,HOU,NA,NA,NA,NA,WN,NA,1993,True
2802,255.0,228.0,10.0,2039.0,2029,1925,244.0,,0,0,3,14,-1,1924.0,PHX,1671.0,0,237,0,6,0,DTW,0,N839AW,4,23,US,0,2006,True
2803,120.0,100.0,12.0,2225.0,2213,2013,120.0,NA,0,NA,4,10,12,2025.0,OAK,671.0,0,456,NA,10,NA,SEA,NA,N967AS,5,15,AS,NA,2002,True
2804,84.0,53.0,9.0,848.0,839,730,69.0,,0,0,2,10,-6,724.0,PHL,228.0,0,1239,0,4,0,SYR,0,N762US,3,28,US,0,2007,True
2805,339.0,318.0,25.0,816.0,751,2320,331.0,,0,17,4,31,17,2337.0,BOS,2704.0,0,180,0,7,8,SFO,0,N589UA,6,15,UA,0,2008,True
2806,113.0,,1.0,925.0,924,630,114.0,NA,0,NA,5,18,2,632.0,DEN,629.0,0,174,NA,6,NA,LAS,NA,NA,NA,NA,CO,NA,1993,True
2807,,,,,2126,1900,206.0,NA,0,NA,7,5,-4,1856.0,DFW,1172.0,1,867,NA,10,NA,IAD,NA,N440AA,0,8,AA,NA,1997,
2808,44.0,22.0,3.0,2253.0,2250,2215,35.0,,0,0,7,15,-6,2209.0,RST,76.0,0,1726,0,4,0,MSP,0,N918RW,5,17,NW,0,2007,True
2809,119.0,92.0,9.0,2104.0,2055,1750,125.0,NA,0,NA,1,28,15,1805.0,ATL,732.0,0,586,NA,12,NA,DFW,NA,N648DL,13,14,DL,NA,1998,True
2810,182.0,,15.0,1622.0,1607,1109,178.0,NA,0,NA,4,27,11,1120.0,STL,1262.0,0,108,NA,6,NA,PHX,NA,NA,NA,NA,TW,NA,1991,True
2811,58.0,51.0,38.0,1633.0,1555,1450,65.0,NA,0,NA,4,5,45,1535.0,SJC,333.0,0,936,NA,11,NA,ONT,NA,N707,3,4,WN,NA,1998,True
2812,169.0,102.0,19.0,1751.0,1732,1500,152.0,NA,0,NA,3,21,2,1502.0,ATL,761.0,0,625,NA,3,NA,LGA,NA,N903D5,6,61,DL,NA,2001,True
2813,82.0,,5.0,1522.0,1517,1400,77.0,NA,0,NA,5,9,0,1400.0,DCA,399.0,0,345,NA,10,NA,BOS,NA,NA,NA,NA,US,NA,1987,True
2814,61.0,,-10.0,1604.0,1614,1505,69.0,NA,0,NA,2,21,-2,1503.0,IAD,213.0,0,1261,NA,5,NA,EWR,NA,NA,NA,NA,UA,NA,1991,False
2815,59.0,47.0,20.0,2040.0,2020,1915,65.0,,0,19,7,6,26,1941.0,BUF,281.0,0,3419,1,1,0,BWI,0,N458WN,3,9,WN,0,2008,True
2816,50.0,,4.0,1229.0,1225,1140,45.0,NA,0,NA,4,30,-1,1139.0,COS,72.0,0,567,NA,9,NA,DEN,NA,NA,NA,NA,UA,NA,1993,True
2817,44.0,24.0,-3.0,2259.0,2302,2215,47.0,NA,0,NA,5,26,0,2215.0,PDX,129.0,0,99,NA,7,NA,SEA,NA,N1501P,8,12,DL,NA,2002,False
2818,135.0,109.0,-12.0,820.0,832,615,137.0,,0,0,3,23,-10,605.0,ATL,692.0,0,5529,0,6,0,ABE,0,N355CA,8,18,OH,0,2004,False
2819,144.0,135.0,52.0,1628.0,1536,1321,135.0,,0,0,4,20,43,1404.0,CVG,642.0,0,5220,0,1,9,HVN,0,N489CA,5,4,OH,43,2005,True
2820,72.0,,-7.0,1901.0,1908,1750,78.0,NA,0,NA,6,29,-1,1749.0,SLC,463.0,0,1825,NA,4,NA,GTF,NA,NA,NA,NA,DL,NA,1989,False
2821,53.0,40.0,9.0,1748.0,1739,1655,44.0,NA,0,NA,1,24,0,1652.0,SFO,86.0,0,6759,NA,2,NA,SMF,NA,N930SW,3,13,OO,NA,2003,True
2822,200.0,134.0,133.0,2304.0,2051,1800,111.0,NA,0,NA,2,23,44,1844.0,PHL,678.0,0,1874,NA,11,NA,ORD,NA,N997UA,10,56,UA,NA,1999,True
2823,100.0,83.0,5.0,1418.0,1413,1228,105.0,,0,0,6,24,10,1238.0,MIA,595.0,0,509,0,6,0,ATL,0,N892AT,6,11,FL,0,2006,True
2824,92.0,,-16.0,1514.0,1530,1345,105.0,NA,0,NA,3,4,-3,1342.0,ORD,491.0,0,984,NA,11,NA,MEM,NA,NA,NA,NA,NW,NA,1992,False
2825,48.0,,-7.0,2225.0,2232,2140,52.0,NA,0,NA,3,27,-3,2137.0,FLL,197.0,0,1158,NA,5,NA,TPA,NA,NA,NA,NA,US,NA,1992,False
2826,147.0,129.0,-14.0,937.0,951,715,156.0,,0,0,6,22,-5,710.0,PSP,987.0,0,572,0,12,0,SEA,0,N549AS,5,13,AS,0,2007,False
2827,92.0,78.0,-10.0,932.0,942,900,102.0,NA,0,NA,6,31,0,900.0,SMF,532.0,0,1035,NA,1,NA,SLC,NA,N2310,4,10,DL,NA,1998,False
2828,107.0,91.0,8.0,1523.0,1515,1335,100.0,NA,0,NA,1,16,1,1336.0,BHM,584.0,0,283,NA,12,NA,ORD,NA,N9013U,4,12,UA,NA,1996,True
2829,293.0,274.0,-8.0,519.0,527,2130,297.0,,0,0,3,29,-4,2126.0,SFO,2398.0,0,62,0,6,0,HNL,0,N668UA,3,16,UA,0,2005,False
2830,374.0,354.0,15.0,1156.0,1141,845,356.0,NA,0,NA,6,27,-3,842.0,LAX,2454.0,0,31,NA,4,NA,EWR,NA,N596UA,3,17,UA,NA,2002,True
2831,66.0,,-7.0,1841.0,1848,1735,73.0,NA,0,NA,1,9,0,1735.0,LAX,337.0,0,1870,NA,5,NA,OAK,NA,NA,NA,NA,US,NA,1988,False
2832,192.0,110.0,92.0,1137.0,1005,925,100.0,NA,0,NA,6,15,0,925.0,BMI,533.0,0,142,NA,3,NA,ATL,NA,N997AT,5,77,FL,NA,2003,True
2833,211.0,196.0,-11.0,1145.0,1156,610,226.0,NA,0,NA,6,10,4,614.0,DFW,1660.0,0,1418,NA,4,NA,SEA,NA,N463AA,5,10,AA,NA,1999,False
2834,223.0,208.0,-5.0,1540.0,1545,953,232.0,NA,0,NA,5,23,4,957.0,ORD,1835.0,0,306,NA,7,NA,OAK,NA,N555UA,8,7,UA,NA,1999,False
2835,93.0,74.0,11.0,1251.0,1240,1015,85.0,NA,0,NA,1,28,3,1018.0,ATL,453.0,0,816,NA,7,NA,LIT,NA,N901DL,6,13,DL,NA,1997,True
2836,132.0,115.0,5.0,1105.0,1100,800,120.0,NA,0,NA,5,16,-7,753.0,ATL,781.0,0,802,NA,5,NA,ICT,NA,N965AT,5,12,FL,NA,2003,True
2837,149.0,,-16.0,827.0,843,700,163.0,NA,0,NA,4,21,-2,658.0,DFW,1021.0,0,1591,NA,7,NA,CLE,NA,NA,NA,NA,AA,NA,1994,False
2838,77.0,,-10.0,1011.0,1021,855,86.0,NA,0,NA,3,4,-1,854.0,CLT,361.0,0,15,NA,8,NA,BWI,NA,NA,NA,NA,US,NA,1993,False
2839,111.0,,3.0,918.0,915,823,112.0,NA,0,NA,7,14,4,827.0,ORD,606.0,0,1064,NA,11,NA,ATL,NA,NA,NA,NA,DL,NA,1993,True
2840,110.0,86.0,5.0,1730.0,1725,1635,110.0,NA,0,NA,7,22,5,1640.0,LAX,590.0,0,1265,NA,8,NA,SLC,NA,N8890Z,1,23,DL,NA,1999,True
2841,105.0,85.0,-9.0,2057.0,2106,1815,111.0,NA,0,NA,5,13,-3,1812.0,CMH,627.0,0,1272,NA,1,NA,MSP,NA,N9338,4,16,NW,NA,1995,False
2842,174.0,147.0,-6.0,2130.0,2136,1940,176.0,NA,0,NA,1,26,-4,1936.0,SEA,1107.0,0,2840,NA,1,NA,PHX,NA,N636AW,3,24,HP,NA,1998,False
2843,178.0,160.0,5.0,1712.0,1707,1310,177.0,NA,0,NA,4,5,4,1314.0,IAD,1190.0,0,1866,NA,8,NA,IAH,NA,N46625,6,12,CO,NA,1999,True
2844,121.0,,5.0,1905.0,1900,1600,120.0,NA,0,NA,4,11,4,1604.0,LGA,733.0,0,80,NA,8,NA,ORD,NA,NA,NA,NA,UA,NA,1994,True
